Score,Pred Score
-10.888888888888893,-3.863823413848877
-1.6666666666666667,-0.5265922546386719
-6.4444444444444455,-3.3415002822875977
-2.333333333333333,1.849872350692749
-3.7777777777777777,-5.681336402893066
1.2222222222222223,-3.1927716732025146
-1.3333333333333333,-0.2266344130039215
2.2222222222222223,-2.1198012828826904
2.555555555555556,-0.40513432025909424
-1.5555555555555556,-0.06897509098052979
-4.2222222222222205,-4.868054389953613
-5.222222222222221,-5.387594699859619
-3.888888888888889,-3.078869342803955
-2.888888888888889,-4.323221206665039
-3.4444444444444446,-0.21856844425201416
-3.0,-7.309470176696777
-1.0,0.8136008977890015
-7.0,-3.8150789737701416
-7.555555555555554,-4.043731212615967
-2.1111111111111107,0.23850297927856445
6.1111111111111125,-3.4573116302490234
1.1111111111111112,-0.42187508940696716
-10.22222222222222,-2.145840883255005
4.666666666666667,0.6351630687713623
-1.0,-2.137899160385132
8.0,0.5642480850219727
-9.22222222222222,-4.548824310302734
-9.0,-6.274706840515137
-4.777777777777779,-2.3243069648742676
-9.0,-7.01723575592041
0.5555555555555556,-0.24048686027526855
-10.555555555555555,-6.678709983825684
-6.1111111111111125,-2.5477089881896973
1.6666666666666667,-7.131204605102539
16.88888888888889,16.03108787536621
2.555555555555556,3.1023080348968506
19.22222222222221,13.227150917053223
-5.5555555555555545,-5.9290571212768555
-3.555555555555556,-1.0484683513641357
-7.222222222222222,-2.2679805755615234
14.111111111111107,4.847928047180176
-1.8888888888888888,4.847931385040283
-6.5555555555555545,-1.5614794492721558
-3.555555555555556,-3.5601460933685303
8.777777777777779,4.158824920654297
4.2222222222222205,2.1221768856048584
-5.222222222222221,-3.984354257583618
-14.333333333333336,-9.74477481842041
-15.444444444444445,-15.847105979919434
-1.2222222222222223,-1.6126153469085693
-10.888888888888893,-3.4469552040100098
0.8888888888888888,-0.7965114116668701
-2.888888888888889,-1.692008137702942
-0.6666666666666666,-4.133586406707764
0.4444444444444444,-0.30507636070251465
4.2222222222222205,4.089982032775879
-1.8888888888888888,-2.7518362998962402
-5.111111111111111,-1.5481657981872559
12.666666666666664,-4.58717155456543
1.4444444444444444,-2.7214865684509277
0.2222222222222222,-0.9290961027145386
10.22222222222222,-3.617393970489502
-3.111111111111111,-0.15141913294792175
3.0,3.051715850830078
-7.555555555555554,-2.927905559539795
5.333333333333333,-4.483577728271484
-1.8888888888888888,2.6894311904907227
-8.555555555555555,-2.1939010620117188
0.6666666666666666,-2.7718772888183594
-0.7777777777777778,-4.521195888519287
-8.0,-4.875805854797363
2.888888888888889,2.9763872623443604
13.111111111111107,4.272220134735107
4.777777777777779,12.895755767822266
10.0,8.817874908447266
5.888888888888888,4.029076099395752
-2.0,2.1097805500030518
25.66666666666667,5.987858295440674
-3.7777777777777777,-4.62156867980957
-6.666666666666668,-1.5628366470336914
-8.777777777777779,-2.2874763011932373
-7.444444444444445,-4.308742523193359
-7.444444444444445,-6.805452346801758
-0.5555555555555556,4.107007026672363
1.3333333333333333,-1.4790961742401123
1.5555555555555556,-1.7504163980484009
5.5555555555555545,-0.9118480682373047
17.666666666666668,12.162031173706055
-6.0,0.4415580630302429
0.3333333333333333,-0.6817666292190552
-3.111111111111111,-4.308313369750977
19.55555555555556,13.726083755493164
-8.555555555555555,-3.3926892280578613
-3.2222222222222223,-0.6055605411529541
-6.333333333333332,-9.364883422851562
-7.666666666666668,-3.8081698417663574
0.4444444444444444,4.767524242401123
-5.222222222222221,-5.261815071105957
2.0,-0.2121802568435669
-13.555555555555555,-4.807870388031006
-5.777777777777778,-1.9782819747924805
14.666666666666664,5.460259437561035
21.55555555555556,20.74718475341797
-1.6666666666666667,4.582272529602051
11.444444444444445,1.5480432510375977
-8.333333333333334,-0.24930600821971893
16.555555555555557,4.186789035797119
-2.6666666666666665,-8.916827201843262
1.0,3.0803771018981934
7.222222222222222,4.884559154510498
-3.333333333333333,0.31666040420532227
-4.111111111111111,-5.1770806312561035
-6.5555555555555545,1.4635891914367676
-0.8888888888888888,3.352786064147949
-1.5555555555555556,-0.13637393712997437
-10.111111111111107,-5.166502475738525
-2.1111111111111107,2.144111156463623
-0.2222222222222222,-1.3934731483459473
-2.0,-5.022209644317627
-7.222222222222222,-3.928384304046631
-16.444444444444443,-6.437713623046875
-8.222222222222221,-3.4958953857421875
0.1111111111111111,3.6925277709960938
-0.6666666666666666,1.9589332342147827
1.2222222222222223,-1.5436468124389648
0.4444444444444444,-4.739955902099609
-7.888888888888887,-2.02750563621521
12.77777777777778,16.356849670410156
-1.5555555555555556,-3.453172445297241
2.7777777777777777,1.6817905902862549
-7.333333333333332,-0.8164113759994507
0.3333333333333333,-3.372410535812378
-2.6666666666666665,1.4739683866500854
6.888888888888888,4.8293890953063965
-6.1111111111111125,-2.019202709197998
21.0,25.74534797668457
-3.888888888888889,-2.952644109725952
1.8888888888888888,-1.3997597694396973
4.0,0.5817656517028809
-2.333333333333333,1.2480539083480835
-2.2222222222222223,0.4900240898132324
-0.1111111111111111,-0.30990099906921387
1.5555555555555556,-0.8290076851844788
-2.6666666666666665,-6.677099227905273
-14.77777777777778,-6.733248233795166
-4.666666666666667,-0.4182085394859314
-8.777777777777779,-5.321643829345703
-5.4444444444444455,-4.988113880157471
-37.888888888888886,-9.24237060546875
12.555555555555555,9.603211402893066
-11.666666666666664,-6.019635200500488
-21.88888888888889,-9.474361419677734
6.666666666666668,-5.162328720092773
7.222222222222222,4.767809867858887
-5.111111111111111,-3.5760231018066406
-1.2222222222222223,-0.7200903296470642
5.333333333333333,1.9899567365646362
-11.555555555555555,-1.8410364389419556
-9.444444444444445,-7.316240310668945
0.1111111111111111,-3.980771541595459
1.7777777777777777,-2.9467458724975586
-3.555555555555556,-3.216243267059326
-5.0,-3.5862419605255127
-0.3333333333333333,-2.461629867553711
-4.0,-3.515519142150879
-4.777777777777779,-7.330854415893555
-4.777777777777779,-8.24619197845459
-2.7777777777777777,0.04931950569152832
0.6666666666666666,-0.024867653846740723
-2.888888888888889,-2.451995849609375
5.888888888888888,2.0906143188476562
-2.888888888888889,-5.591511249542236
0.7777777777777778,-3.727391481399536
0.6666666666666666,-3.9045302867889404
-3.7777777777777777,-5.044472694396973
-1.7777777777777777,-1.9288995265960693
5.333333333333333,-3.2316370010375977
-3.4444444444444446,-6.371375560760498
-0.4444444444444444,-6.352726459503174
-2.7777777777777777,-6.562869071960449
1.4444444444444444,3.7533657550811768
-12.555555555555555,-8.386947631835938
-25.777777777777786,-9.248109817504883
-11.333333333333336,-3.416595458984375
1.5555555555555556,2.8983826637268066
0.0,-4.182171821594238
-5.777777777777778,-1.9035239219665527
0.6666666666666666,-1.4529423713684082
-4.111111111111111,-4.186784744262695
-3.2222222222222223,-4.930136203765869
-25.33333333333333,-8.646391868591309
-6.5555555555555545,-5.79805850982666
10.0,1.3486387729644775
10.0,7.181987285614014
-2.888888888888889,1.7284772396087646
1.1111111111111112,-1.9510637521743774
-1.2222222222222223,-3.7317349910736084
-0.6666666666666666,0.9843358993530273
-1.3333333333333333,-4.472723484039307
-6.222222222222222,-4.965290069580078
-0.5555555555555556,-1.597839117050171
11.333333333333336,-4.842473983764648
9.666666666666666,2.986778736114502
-0.1111111111111111,-1.1747157573699951
-3.7777777777777777,-4.5471601486206055
-5.4444444444444455,-11.77302074432373
12.444444444444445,10.867806434631348
-3.111111111111111,-3.7717854976654053
-5.0,-2.3483335971832275
-5.0,-3.260479211807251
-7.555555555555554,-9.45017147064209
-4.888888888888889,-4.330045223236084
-4.0,-3.512624740600586
33.0,22.488168716430664
-1.5555555555555556,-0.5396530032157898
4.0,-1.6004817485809326
0.1111111111111111,-4.058490753173828
-10.555555555555555,-2.317248821258545
-18.444444444444443,-5.621915340423584
3.0,1.5640745162963867
-3.4444444444444446,-9.859370231628418
0.8888888888888888,-1.6386569738388062
-6.1111111111111125,-0.33588671684265137
-24.0,-7.928484916687012
8.666666666666666,8.083962440490723
2.6666666666666665,0.3660236597061157
-1.8888888888888888,-2.0667672157287598
-3.6666666666666665,-3.624023914337158
-7.888888888888887,-6.115015029907227
-4.666666666666667,-8.11171817779541
-3.2222222222222223,-0.031148910522460938
-5.4444444444444455,-8.361391067504883
-4.2222222222222205,-1.3522849082946777
-4.2222222222222205,-3.1184306144714355
1.6666666666666667,-7.674535751342773
-4.888888888888889,-2.8151183128356934
-6.777777777777778,-5.435529708862305
-3.333333333333333,-6.593671798706055
-7.0,-2.4541189670562744
1.8888888888888888,-2.4081215858459473
-5.0,-5.84258508682251
-6.1111111111111125,-5.102452278137207
-6.5555555555555545,-6.126367092132568
-5.111111111111111,-8.851682662963867
-0.8888888888888888,0.004318997263908386
2.7777777777777777,-1.64469313621521
-4.2222222222222205,-9.87788200378418
-0.7777777777777778,-1.4252794981002808
-0.1111111111111111,-8.660183906555176
-6.0,-1.9093143939971924
-0.1111111111111111,-5.054534435272217
9.333333333333334,-2.248121738433838
-3.555555555555556,-4.920526504516602
11.111111111111107,1.4816356897354126
-2.7777777777777777,-2.9044723510742188
-7.777777777777778,-3.1525096893310547
-0.1111111111111111,-0.4573579728603363
-4.0,-5.205284118652344
-0.2222222222222222,0.9986376762390137
27.11111111111111,24.563987731933594
1.3333333333333333,1.5157781839370728
8.222222222222221,7.674071788787842
-2.555555555555556,-3.396939992904663
2.2222222222222223,-4.492004871368408
-2.888888888888889,-0.6949058175086975
-1.4444444444444444,-2.5340681076049805
23.0,26.580429077148438
27.55555555555556,14.517505645751953
-3.888888888888889,0.3894531726837158
7.666666666666668,6.770626544952393
-2.1111111111111107,-2.3179798126220703
1.3333333333333333,0.1169426441192627
