Score,Pred Score
1.0,-2.4894416332244873
-1.3333333333333333,-3.7521212100982666
-8.666666666666666,-4.7808122634887695
0.8888888888888888,6.3185014724731445
1.8888888888888888,-2.5351271629333496
-2.555555555555556,-4.765679836273193
-2.4444444444444446,-5.061161518096924
-2.1111111111111107,-8.117401123046875
-1.0,-3.1288020610809326
-1.4444444444444444,-2.8962321281433105
-6.0,5.980952262878418
2.4444444444444446,-2.7931201457977295
0.1111111111111111,-4.608069896697998
-6.777777777777778,-11.530845642089844
-6.0,-0.5371754169464111
14.666666666666664,7.615104675292969
-0.7777777777777778,-5.825509548187256
-0.3333333333333333,0.6273590326309204
-8.777777777777779,0.7525206804275513
-13.333333333333336,-12.181151390075684
1.4444444444444444,-2.8475077152252197
5.222222222222221,-0.9839950799942017
-0.3333333333333333,2.498673915863037
-1.2222222222222223,4.288301467895508
-3.111111111111111,-3.241100788116455
-8.333333333333334,-4.537750720977783
-2.333333333333333,0.8353036642074585
3.4444444444444446,-5.276845932006836
-5.5555555555555545,-10.567623138427734
1.3333333333333333,-3.414487838745117
-1.8888888888888888,-2.785578489303589
-3.333333333333333,15.177998542785645
-0.3333333333333333,-1.2388919591903687
1.2222222222222223,-2.0516183376312256
-5.888888888888888,-2.8457462787628174
-4.4444444444444455,-0.9488584995269775
-2.888888888888889,-7.151655197143555
-7.333333333333332,0.008072376251220703
0.5555555555555556,2.12597393989563
1.2222222222222223,-1.6967318058013916
6.1111111111111125,0.8155758380889893
2.333333333333333,-3.193591833114624
0.5555555555555556,-4.594121932983398
-1.5555555555555556,-4.926210403442383
0.7777777777777778,7.199654579162598
0.0,-4.8266496658325195
-12.444444444444445,-22.124601364135742
8.555555555555555,-3.436384677886963
-1.4444444444444444,-2.79239821434021
4.2222222222222205,-7.818462371826172
-10.22222222222222,-4.131038665771484
-12.666666666666664,0.9317642450332642
-3.4444444444444446,0.13841557502746582
0.3333333333333333,-3.1487879753112793
-2.7777777777777777,-6.75787353515625
0.4444444444444444,0.5517033338546753
3.4444444444444446,-1.0207879543304443
-18.666666666666668,-10.44225788116455
-0.7777777777777778,-3.0390632152557373
1.7777777777777777,-2.569547414779663
-4.333333333333333,-13.966176986694336
0.2222222222222222,-4.5918450355529785
4.4444444444444455,-0.5397523641586304
-6.0,4.813233852386475
5.5555555555555545,0.40909838676452637
-4.4444444444444455,-6.772154808044434
-0.4444444444444444,-1.023247241973877
-1.2222222222222223,1.61202073097229
-6.1111111111111125,-3.9166431427001953
-12.333333333333336,1.0834852457046509
-6.333333333333332,0.7688159942626953
-12.0,-8.828271865844727
-7.333333333333332,-12.716184616088867
-2.6666666666666665,-8.907525062561035
-0.1111111111111111,3.800938129425049
-1.7777777777777777,-2.918149709701538
-5.777777777777778,-6.365452766418457
5.888888888888888,4.8808746337890625
-4.0,-5.234416484832764
-3.2222222222222223,-3.703141212463379
-0.8888888888888888,-5.684563159942627
9.333333333333334,-0.10355520248413086
-2.1111111111111107,-5.328874588012695
-4.111111111111111,0.6506917476654053
-3.6666666666666665,-8.152085304260254
-4.0,1.4751619100570679
9.77777777777778,2.7945823669433594
1.5555555555555556,-0.3742070496082306
3.111111111111111,-3.3925840854644775
-6.5555555555555545,-1.9798896312713623
2.555555555555556,1.557797908782959
-11.0,-1.3957068920135498
-1.1111111111111112,-1.2386646270751953
-0.7777777777777778,-5.583469390869141
-14.444444444444445,-18.983783721923828
-9.555555555555555,-3.1290230751037598
0.6666666666666666,-0.288194477558136
2.2222222222222223,3.248368501663208
-6.4444444444444455,-4.592568397521973
-2.4444444444444446,-1.4347946643829346
-8.11111111111111,-1.1048767566680908
-4.0,-2.760880470275879
-8.222222222222221,-6.722015380859375
3.4444444444444446,6.677026748657227
1.0,3.387014389038086
16.77777777777778,0.42167115211486816
-4.111111111111111,-4.033199787139893
-3.2222222222222223,-6.519341468811035
4.333333333333333,-3.2356081008911133
0.1111111111111111,-15.785675048828125
3.4444444444444446,-5.687479019165039
0.4444444444444444,-1.8044095039367676
-3.555555555555556,-5.521814823150635
-6.333333333333332,0.8827541470527649
-6.1111111111111125,-11.705432891845703
-0.3333333333333333,0.3383892774581909
24.11111111111111,8.425707817077637
24.222222222222207,22.12963104248047
-3.888888888888889,-7.057493209838867
0.3333333333333333,-3.651923656463623
3.333333333333333,3.8079171180725098
3.333333333333333,-9.054994583129883
-4.888888888888889,-2.4896862506866455
-0.7777777777777778,-9.859676361083984
3.0,-2.8542933464050293
-2.0,-5.601444244384766
-2.1111111111111107,-5.106478214263916
-3.888888888888889,-1.1823046207427979
-4.777777777777779,-2.3947653770446777
-3.0,-1.1135632991790771
2.0,-4.209995269775391
-3.4444444444444446,-3.5049023628234863
-7.0,-3.0642099380493164
31.44444444444445,-3.1500115394592285
-3.333333333333333,-2.883838653564453
-0.8888888888888888,0.5771766901016235
-4.2222222222222205,-0.9650940895080566
-0.8888888888888888,-3.3578882217407227
1.3333333333333333,-6.687717914581299
-6.333333333333332,-10.6078462600708
-6.888888888888888,-0.616222083568573
1.7777777777777777,-10.575347900390625
-19.777777777777786,-7.1331095695495605
-2.555555555555556,-0.20090961456298828
-5.4444444444444455,-1.4465007781982422
3.4444444444444446,-2.8838372230529785
-7.444444444444445,-2.926447868347168
-3.7777777777777777,-6.580125331878662
-8.222222222222221,-1.474260926246643
-3.888888888888889,-11.25849437713623
14.666666666666664,7.034997463226318
-9.0,4.962620735168457
-2.4444444444444446,-9.169649124145508
0.1111111111111111,-5.140316963195801
-0.7777777777777778,0.49400871992111206
-2.888888888888889,-4.390163898468018
-10.0,-12.587858200073242
10.111111111111107,6.565481662750244
5.777777777777778,-4.609304904937744
-6.5555555555555545,-6.313798904418945
1.0,-3.3398547172546387
-5.0,-5.232880592346191
-3.0,-2.676919937133789
-3.333333333333333,-5.526230335235596
-3.555555555555556,-2.6059184074401855
-4.777777777777779,2.427616596221924
12.555555555555555,23.41602325439453
3.0,-7.821408748626709
-0.6666666666666666,-1.8412938117980957
-4.0,-6.5801191329956055
2.1111111111111107,1.3036574125289917
0.7777777777777778,-5.098785400390625
10.444444444444445,-1.2119145393371582
-2.1111111111111107,-6.622292518615723
0.0,-5.601705551147461
-0.6666666666666666,-4.875080108642578
5.111111111111111,12.887504577636719
-4.777777777777779,-5.2605133056640625
