Score,Pred Score
-10.888888888888893,-5.4849934577941895
-1.6666666666666667,-0.6747486591339111
-6.4444444444444455,-3.347501754760742
-2.333333333333333,-3.2980029582977295
-3.7777777777777777,-10.518484115600586
1.2222222222222223,-1.0877561569213867
-1.3333333333333333,-5.47224760055542
2.2222222222222223,-0.742063045501709
2.555555555555556,-2.960470676422119
-1.5555555555555556,-5.209946632385254
-4.2222222222222205,-8.754609107971191
-5.222222222222221,-5.5461835861206055
-3.888888888888889,-4.260199546813965
-2.888888888888889,-3.7251968383789062
-3.4444444444444446,-3.416407585144043
-3.0,-8.336212158203125
-1.0,-0.28641176223754883
-7.0,-6.7527899742126465
-7.555555555555554,-3.4730424880981445
-2.1111111111111107,-1.0697951316833496
6.1111111111111125,-4.248898506164551
1.1111111111111112,-3.3606395721435547
-10.22222222222222,-1.0839004516601562
4.666666666666667,1.3629026412963867
-1.0,-3.538330078125
8.0,-5.150116920471191
-9.22222222222222,-4.956246852874756
-9.0,-5.0423736572265625
-4.777777777777779,-3.810542583465576
-9.0,-3.5822298526763916
0.5555555555555556,-1.9719020128250122
-10.555555555555555,-7.695732116699219
-6.1111111111111125,-4.35117769241333
1.6666666666666667,-2.568450689315796
16.88888888888889,8.73934268951416
2.555555555555556,-2.8476572036743164
19.22222222222221,15.503789901733398
-5.5555555555555545,-2.9141149520874023
-3.555555555555556,-10.274833679199219
-7.222222222222222,-2.0837349891662598
14.111111111111107,5.944161891937256
-1.8888888888888888,5.944161891937256
-6.5555555555555545,-2.737342357635498
-3.555555555555556,-3.27805757522583
8.777777777777779,-2.9133214950561523
4.2222222222222205,0.505702018737793
-5.222222222222221,-1.6906731128692627
-14.333333333333336,-9.178356170654297
-15.444444444444445,-8.027676582336426
-1.2222222222222223,-8.267271041870117
-10.888888888888893,-8.81872844696045
0.8888888888888888,-4.7165117263793945
-2.888888888888889,-2.4884727001190186
-0.6666666666666666,-1.9569755792617798
0.4444444444444444,-4.079952239990234
4.2222222222222205,-1.8506231307983398
-1.8888888888888888,0.2780618667602539
-5.111111111111111,0.22188591957092285
12.666666666666664,-0.6091206073760986
1.4444444444444444,-4.603262424468994
0.2222222222222222,1.5142261981964111
